movie_id,title,genre,description
2753,Rich and Strange,Comedy|Romance,<Rich and Strange> is a British pre-Code comedy-drama film directed by Alfred Hitchcock.
2754,Romance,Drama|Romance,<Romance > is a French erotic drama film directed by Catherine Breillat.
2755,Tough and Deadly,Action|Drama|Thriller,"<Tough and Deadly> is an action-packed movie from 1995 that follows the story of two former CIA agents, who team up to take down a dangerous drug lord."
2756,Talking About Sex,Comedy|Drama,<Talking About Sex> is a comedy-drama movie that follows the lives of a group of friends in their 20s as they navigate through their sexual experiences and relationships.
2757,Shattered Image,Drama|Thriller,<Shattered Image > is a psychological thriller about a successful young woman named Jessie Markham who begins to experience strange and disturbing visions after her husband is killed in a car accident.
2758,Cobra,Drama,"<Cobra> is a silent film released in 1925, directed by Joseph Henabery."
2759,"Merry War, A",Comedy,<A Merry War> is a romantic comedy-drama film set in 1930s London.
2760,Dear Jesse,Documentary,"<Dear Jesse> is a documentary film that explores the life and legacy of Jesse Helms, a controversial conservative politician from North Carolina, through the eyes of filmmaker Tim Kirkman."
2761,"Five Wives, Three Secretaries and Me",Documentary,"<Five Wives, Three Secretaries and Me> is a documentary film directed by Marcia Jarmel and Ken Schneider."
2762,Bootmen,Comedy|Drama,<Bootmen> is a 2000 Australian comedy-drama film directed by Dein Perry.
2763,Carmen Miranda: Bananas Is My Business,Documentary,"<Carmen Miranda: Bananas Is My Business> is a documentary film that explores the life and career of Carmen Miranda, a Brazilian singer, actress, and dancer who became a Hollywood icon in the 1940s."
2764,Endurance,Documentary|Drama,<Endurance> is a biographical film about the life of Ethiopian long-distance runner Haile Gebrselassie.
2765,Trixie,Comedy,"<Trixie> is a comedy-drama film about a young woman named Trixie, who works as a security guard in a casino."
2766,Skipped Parts,Drama|Romance,<Skipped Parts> is a coming-of-age comedy-drama film about a 14-year-old boy named Sam who lives with his mother in a small town in Wyoming in the 1960s.
2767,Gumby: The Movie,Animation|Children's,"<Gumby: The Movie> is an animated musical adventure film that follows the adventures of Gumby and his friends as they travel to the moon to save his dog, Lowbelly, who has been kidnapped by the Blockheads."
2768,All the Rage (a.k.a. It's the Rage),Drama,<All the Rage> is a crime drama film that explores the lives of several characters whose lives intersect in unexpected ways.
2769,Broken English,Drama,"Broken English delves deep into the human experience, showcasing raw emotions and powerful performances."
2770,"Confessional, The (Le Confessionnal)",Drama|Mystery,"<Confessional, The (Le Confessionnal) > is a Canadian drama film directed by Robert Lepage."
2771,Turn It Up,Crime|Drama,<Turn It Up> is a crime drama film about a young man named Diamond who is a talented DJ and aspiring musician.
2772,Anatomy (Anatomie),Horror,"<Anatomy> is a German horror movie that follows a medical student named Paula Henning, who joins a prestigious anatomy class in Heidelberg."
2773,Railroaded!,Film-Noir,"<Railroaded!> is a film noir crime drama about a falsely accused woman named Clara Calhoun, who is framed for a robbery and murder by a gang of criminals."
2774,Cool as Ice,Drama,<Cool as Ice> is a 1991 romantic drama film starring rapper Vanilla Ice.
2775,Young and Innocent,Crime|Thriller,<Young and Innocent> is a British thriller film directed by Alfred Hitchcock.
2776,Prisoner of the Mountains (Kavkazsky Plennik),War,<Prisoner of the Mountains> is a Russian war drama film directed by Sergei Bodrov.
2777,Cavalcade,Drama,"<Cavalcade> is a drama film that follows the lives of two British families, the Marryots and the Bridges, from New Year's Eve 1899 to New Year's Day 1933."
2778,I Got the Hook Up,Comedy,<I Got the Hook Up> is a comedy film about two friends who run a small-time scam selling cell phones from the back of their van.
2779,Simon Sez,Drama,"<Simon Sez> is a 1999 action-comedy film starring Dennis Rodman as Simon, a spy who is tasked with stopping an evil arms dealer named Ashton (played by Dane Cook) from selling a powerful new weapon to terrorists."
2780,Hard Core Logo,Comedy,"<Hard Core Logo> is a Canadian mockumentary film about a punk rock band called Hard Core Logo, who reunite for a tour across Canada."
2781,Let's Talk About Sex,Drama,<Let's Talk About Sex> is a comedy-drama film that explores the sexual experiences and attitudes of a group of women living in Chicago.
2782,Never Met Picasso,Romance,<Never Met Picasso> is a 1996 drama film about a young woman named Maggie who moves to New York City to pursue her dream of becoming an artist.
2783,Trans,Drama,<Trans > is a documentary film that explores the experiences of several transgender individuals as they navigate their lives and identities.
2784,Brown's Requiem,Drama,Brown's Requiem  is a neo-noir crime drama film based on the novel of the same name by James Ellroy.
2785,Montana,Action|Comedy|Crime|Drama,"<Montana > is a crime thriller movie about a skilled hitman named Claire, who is hired by a powerful businessman to eliminate a witness who could potentially testify against him in court."
2786,Marie Baie Des Anges,Drama,"<Marie Baie Des Anges> is a French film that tells the story of two young men, Fred and Raffi, who spend their days gambling and trying to pick up girls in the seaside town of Nice."
2787,Faithful,Comedy,<Faithful> is a dark comedy movie from 1996 directed by Paul Mazursky and starring Cher and Ryan O'Neal.
2788,Stranger in the House,Thriller,<Stranger in the House> is a thriller movie released in 1997.
2789,Lamerica,Drama,<Lamerica> is an Italian drama film directed by Gianni Amelio.
2790,Snowriders,Documentary,<Snowriders> is a documentary film that explores the history and culture of snowboarding.
2791,Little Lord Fauntleroy,Drama,<Little Lord Fauntleroy>  is a classic drama film based on the novel by Frances Hodgson Burnett.
2792,Temptress Moon (Feng Yue),Romance,<Temptress Moon> (Feng Yue) is a Chinese film set in the 1920s.
2793,"Dog of Flanders, A",Drama,A Dog of Flanders is a 1999 film adaptation of the 1872 novel of the same name by Ouida.
2794,Land and Freedom (Tierra y libertad),War,<Land and Freedom> is a historical drama film directed by Ken Loach.
2795,Office Killer,Thriller,<Office Killer> is a horror-comedy movie about a meek and introverted office worker named Dorine Douglas who becomes a serial killer after accidentally electrocuting a coworker.
2796,Johnny 100 Pesos,Action|Drama,<Johnny 100 Pesos> is a Chilean crime drama movie that tells the story of a young man named Johnny who dreams of escaping his life of poverty.
2797,Billy's Holiday,Drama,"<Billy's Holiday> portrays the tumultuous life of legendary jazz singer Billie Holiday, highlighting her struggles, music, and impact on the civil rights movement."
2798,Fausto,Comedy,"<Fausto > is a film adaptation of Johann Wolfgang von Goethe's famous play ""Faust."
2799,Sudden Manhattan,Comedy,<Sudden Manhattan> is a dark comedy film that follows the life of a young woman named Donna who lives in Manhattan and is struggling to find meaning in her life.
2800,Head Above Water,Comedy|Thriller,"<Head Above Water > is a dark comedy thriller about a married couple, Nathalie and George, who are spending their vacation at a remote island cottage."
2801,Bitter Sugar (Azucar Amargo),Drama,"<Bitter Sugar> is a Cuban drama film that tells the story of a young couple, Gustavo and Yolanda, who fall in love in Havana during the early 1990s."
2802,"Institute Benjamenta, or This Dream People Call Human Life",Drama,"<Institute Benjamenta, or This Dream People Call Human Life> is a surrealistic and atmospheric film that follows a young man named Jakob as he enrolls in a mysterious and dilapidated boarding school called the Institute Benjamenta."
2803,"Jar, The (Khomreh)",Drama,"The movie <Jar, The (Khomreh) > is an Iranian drama film directed by Ebrahim Forouzesh."
2804,Digging to China,Drama,<Digging to China> is a coming-of-age drama film that tells the story of a young girl named Harriet who lives in a small town in Pennsylvania in the 1960s.
2805,Twice Upon a Yesterday,Comedy|Drama|Romance,"<Twice Upon a Yesterday> is a romantic comedy about a man named Victor who, after a breakup with his girlfriend Sylvia, gets a chance to go back in time and try to fix their relationship."
2806,Rosie,Drama,is a drama film released in 1998..
2807,Public Access,Drama|Thriller,<Public Access> is a psychological thriller film about a mysterious stranger who arrives in a small town and starts hosting a public access TV show that becomes increasingly popular.
2808,Tarantella,Drama,"<Tarantella> is a romantic drama film that follows the story of a young couple, Nicky and Al, who are struggling to keep their relationship alive."
2809,See the Sea (Regarde la mer),Drama,<See the Sea> is a French psychological thriller film directed by François Ozon.
2810,Venice/Venice,Drama,<Venice/Venice> is a 1992 romantic drama film directed by Henry Jaglom.
2811,"Gambler, The (A Játékos)",Drama,"The movie <Gambler, The (A Játékos) > is a Hungarian drama film that tells the story of a young man named Bela who is addicted to gambling."
2812,Pandora and the Flying Dutchman,Drama,"<Pandora and the Flying Dutchman> is a romantic fantasy film about a beautiful woman named Pandora who falls in love with a mysterious man named Hendrik, who is rumored to be the legendary Flying Dutchman."
2813,Dancemaker,Documentary,<Dancemaker> is a documentary film that follows the life and work of choreographer Paul Taylor.
2814,In the Line of Duty 2,Action,<In the Line of Duty 2> is a Hong Kong action film about a team of police officers who are tasked with investigating a drug trafficking ring.
2815,Full Tilt Boogie,Documentary,<Full Tilt Boogie> is a documentary film about the making of the 1996 horror movie <From Dusk Till Dawn>.
2816,Murder!,Mystery|Thriller,<Murder! > is a British mystery film directed by Alfred Hitchcock.
2817,Light Years,Sci-Fi,<Light Years> is an animated science fiction film from 1988 about a family of four who live in a fantastical world called Gandahar.
2818,Belly,Crime|Drama,"<Belly> is a crime drama film that follows the lives of two childhood friends, Tommy and Sincere, who are involved in the drug trade in New York City."
2819,Among Giants,Drama|Romance,<Among Giants> is a British film about a group of tree surgeons who work to fell trees in Yorkshire.
2820,Diamonds,Mystery,"<Diamonds > is a comedy-drama film about two elderly brothers, Harry and Archie, who are estranged from each other but are brought back together when their father passes away."
2821,Sonic Outlaws,Documentary,<Sonic Outlaws> is a documentary film that explores the activities of a group of musicians and artists who call themselves the <cultural jamming> movement.
